transaction_id,transaction_date,store_id,customer_id,product_id,quantity,sales_amount,customer_nationality
T001489,2024-03-03 00:00:00,TOKYO_01,C1924,P005,1,4356.75,JP
T001490,2024-03-03 01:00:00,TOKYO_01,C3170,P005,4,3781.91,AU
T001491,2024-03-03 02:00:00,TOKYO_01,C6506,P005,2,14383.61,JP
T001492,2024-03-03 03:00:00,OSAKA_01,C3395,P001,3,7150.11,US
T001493,2024-03-03 04:00:00,OSAKA_01,C9220,P004,2,3520.32,AU
T001494,2024-03-03 05:00:00,TOKYO_02,C9226,P002,2,10751.46,JP
T001495,2024-03-03 06:00:00,TOKYO_02,C6515,P005,2,4624.09,JP
T001496,2024-03-03 07:00:00,TOKYO_01,C3670,P002,4,4375.08,JP
T001497,2024-03-03 08:00:00,NAGOYA_01,C4365,P002,1,13249.11,JP
T001498,2024-03-03 09:00:00,NAGOYA_01,C1588,P005,3,2855.95,JP
T001499,2024-03-03 10:00:00,OSAKA_01,C4138,P004,4,1433.7,JP
T001500,2024-03-03 11:00:00,OSAKA_01,C7663,P002,3,4403.2,IN
T001501,2024-03-03 12:00:00,OSAKA_01,C5086,P003,4,9300.71,JP
T001502,2024-03-03 13:00:00,TOKYO_02,C9531,P002,1,2284.77,UK
T001503,2024-03-03 14:00:00,TOKYO_02,C5270,P005,3,7338.12,JP
T001504,2024-03-03 15:00:00,OSAKA_01,C7019,P001,2,9596.39,JP
T001505,2024-03-03 16:00:00,OSAKA_01,C1556,P002,4,12806.69,US
T001506,2024-03-03 17:00:00,OSAKA_01,C9022,P004,3,3833.11,IN
T001507,2024-03-03 18:00:00,NAGOYA_01,C6452,P003,1,12351.52,JP
T001508,2024-03-03 19:00:00,TOKYO_02,C4567,P003,3,3906.14,US
T001509,2024-03-03 20:00:00,NAGOYA_01,C4899,P001,4,10313.11,UK
T001510,2024-03-03 21:00:00,NAGOYA_01,C7477,P001,1,6744.77,IN
T001511,2024-03-03 22:00:00,OSAKA_01,C8500,P002,2,2162.88,JP
T001512,2024-03-03 23:00:00,OSAKA_01,C2016,P005,4,10856.82,IN
T001513,2024-03-04 00:00:00,TOKYO_01,C7470,P004,4,3657.56,IN
T001514,2024-03-04 01:00:00,TOKYO_01,C3062,P003,1,3061.04,US
T001515,2024-03-04 02:00:00,NAGOYA_01,C5321,P001,4,5695.68,IN
T001516,2024-03-04 03:00:00,TOKYO_02,C4496,P004,3,9972.71,KR
T001517,2024-03-04 04:00:00,OSAKA_01,C2813,P005,2,3892.95,JP
T001518,2024-03-04 05:00:00,OSAKA_01,C7256,P003,3,3163.09,JP
T001519,2024-03-04 06:00:00,NAGOYA_01,C3313,P003,1,644.33,JP
T001520,2024-03-04 07:00:00,TOKYO_01,C2231,P005,4,7338.82,JP
T001521,2024-03-04 08:00:00,TOKYO_02,C6831,P003,2,6715.36,JP
T001522,2024-03-04 09:00:00,TOKYO_01,C3999,P005,1,3891.08,AU
T001523,2024-03-04 10:00:00,TOKYO_01,C4440,P003,3,1277.96,JP
T001524,2024-03-04 11:00:00,TOKYO_01,C5056,P002,4,6724.21,US
T001525,2024-03-04 12:00:00,TOKYO_01,C1305,P005,4,11928.97,IN
T001526,2024-03-04 13:00:00,OSAKA_01,C2689,P004,1,10871.59,JP
T001527,2024-03-04 14:00:00,OSAKA_01,C4917,P002,3,12981.53,UK
T001528,2024-03-04 15:00:00,TOKYO_01,C8080,P004,4,638.95,JP
T001529,2024-03-04 16:00:00,TOKYO_02,C9611,P003,3,14513.08,IN
T001530,2024-03-04 17:00:00,NAGOYA_01,C3936,P004,2,5450.48,IN
T001531,2024-03-04 18:00:00,TOKYO_02,C4862,P002,4,14860.77,JP
T001532,2024-03-04 19:00:00,TOKYO_02,C6649,P005,2,4162.98,JP
T001533,2024-03-04 20:00:00,TOKYO_02,C4261,P001,4,7337.28,JP
T001534,2024-03-04 21:00:00,TOKYO_01,C2819,P004,1,5631.95,IN
T001535,2024-03-04 22:00:00,OSAKA_01,C2342,P001,4,5658.53,IN
T001536,2024-03-04 23:00:00,TOKYO_02,C6560,P004,4,12713.09,JP
T001537,2024-03-05 00:00:00,TOKYO_01,C3226,P004,3,11323.07,AU
T001538,2024-03-05 01:00:00,TOKYO_02,C2079,P005,3,14886.2,JP
T001539,2024-03-05 02:00:00,TOKYO_02,C5206,P003,2,9395.96,JP
T001540,2024-03-05 03:00:00,TOKYO_01,C7280,P002,2,7217.22,KR
T001541,2024-03-05 04:00:00,OSAKA_01,C8235,P002,2,1806.07,JP
T001542,2024-03-05 05:00:00,OSAKA_01,C1813,P002,4,14950.14,UK
T001543,2024-03-05 06:00:00,NAGOYA_01,C6089,P003,4,8497.19,IN
T001544,2024-03-05 07:00:00,TOKYO_01,C3031,P001,2,10656.92,KR
T001545,2024-03-05 08:00:00,NAGOYA_01,C9514,P002,1,6397.76,JP
T001546,2024-03-05 09:00:00,NAGOYA_01,C6911,P001,1,8441.88,JP
T001547,2024-03-05 10:00:00,NAGOYA_01,C3653,P003,4,14167.38,JP
T001548,2024-03-05 11:00:00,OSAKA_01,C4340,P003,1,2913.08,US
T001549,2024-03-05 12:00:00,TOKYO_01,C8876,P005,1,4739.4,AU
T001550,2024-03-05 13:00:00,NAGOYA_01,C2141,P002,2,2704.87,JP
T001551,2024-03-05 14:00:00,TOKYO_01,C9558,P005,1,11987.13,IN
T001552,2024-03-05 15:00:00,TOKYO_01,C3897,P002,1,1399.66,JP
T001553,2024-03-05 16:00:00,OSAKA_01,C5041,P003,4,1683.66,JP
T001554,2024-03-05 17:00:00,NAGOYA_01,C3038,P003,4,4828.16,JP
T001555,2024-03-05 18:00:00,NAGOYA_01,C5270,P004,4,7955.73,JP
T001556,2024-03-05 19:00:00,TOKYO_01,C5683,P004,1,6390.98,JP
T001557,2024-03-05 20:00:00,TOKYO_02,C1494,P003,2,1149.84,JP
T001558,2024-03-05 21:00:00,OSAKA_01,C8116,P003,3,14383.63,UK
T001559,2024-03-05 22:00:00,OSAKA_01,C2784,P001,4,14316.61,IN
T001560,2024-03-05 23:00:00,OSAKA_01,C4510,P001,4,4550.67,JP
T001561,2024-03-06 00:00:00,OSAKA_01,C4786,P005,4,11107.12,US
T001562,2024-03-06 01:00:00,NAGOYA_01,C6266,P004,2,8889.34,AU
T001563,2024-03-06 02:00:00,NAGOYA_01,C6428,P004,3,3943.41,JP
T001564,2024-03-06 03:00:00,TOKYO_02,C7681,P003,3,4301.49,US
T001565,2024-03-06 04:00:00,OSAKA_01,C7893,P003,4,7621.72,US
T001566,2024-03-06 05:00:00,OSAKA_01,C5658,P005,1,6578.94,AU
T001567,2024-03-06 06:00:00,TOKYO_01,C8082,P004,4,4722.83,AU
T001568,2024-03-06 07:00:00,NAGOYA_01,C7869,P001,4,12208.92,US
T001569,2024-03-06 08:00:00,OSAKA_01,C8607,P002,1,7481.21,JP
T001570,2024-03-06 09:00:00,TOKYO_02,C8669,P005,1,9995.3,UK
T001571,2024-03-06 10:00:00,TOKYO_02,C7219,P002,4,3244.47,JP
T001572,2024-03-06 11:00:00,NAGOYA_01,C5534,P001,2,8235.86,UK
T001573,2024-03-06 12:00:00,TOKYO_02,C6979,P001,2,5110.65,JP
T001574,2024-03-06 13:00:00,TOKYO_02,C9890,P002,1,8133.0,JP
T001575,2024-03-06 14:00:00,NAGOYA_01,C2312,P005,4,11821.97,AU
T001576,2024-03-06 15:00:00,OSAKA_01,C3962,P002,2,11649.24,JP
T001577,2024-03-06 16:00:00,OSAKA_01,C3938,P005,4,5636.2,IN
T001578,2024-03-06 17:00:00,TOKYO_02,C4197,P005,4,10567.02,JP
T001579,2024-03-06 18:00:00,TOKYO_02,C6296,P003,4,14148.7,US
T001580,2024-03-06 19:00:00,OSAKA_01,C8204,P004,2,9572.21,JP
T001581,2024-03-06 20:00:00,NAGOYA_01,C6730,P004,3,2651.95,JP
T001582,2024-03-06 21:00:00,TOKYO_02,C1126,P001,4,10355.78,JP
T001583,2024-03-06 22:00:00,TOKYO_01,C6602,P003,2,2021.11,AU
T001584,2024-03-06 23:00:00,NAGOYA_01,C2191,P004,3,13145.6,US
T001585,2024-03-07 00:00:00,TOKYO_02,C3639,P005,1,7991.58,AU
T001586,2024-03-07 01:00:00,TOKYO_02,C2366,P005,2,6084.54,KR
T001587,2024-03-07 02:00:00,TOKYO_01,C7453,P002,3,1326.6,US
T001588,2024-03-07 03:00:00,TOKYO_01,C7671,P002,2,6021.36,UK
T001589,2024-03-07 04:00:00,OSAKA_01,C7683,P005,3,13596.5,JP
T001590,2024-03-07 05:00:00,NAGOYA_01,C5539,P005,3,804.25,JP
T001591,2024-03-07 06:00:00,NAGOYA_01,C9876,P002,2,7382.4,JP
T001592,2024-03-07 07:00:00,OSAKA_01,C3887,P004,1,14001.79,JP
T001593,2024-03-07 08:00:00,NAGOYA_01,C5086,P001,4,6225.19,JP
T001594,2024-03-07 09:00:00,NAGOYA_01,C3261,P002,3,6708.55,JP
T001595,2024-03-07 10:00:00,NAGOYA_01,C5180,P004,4,8889.12,AU
T001596,2024-03-07 11:00:00,NAGOYA_01,C3841,P004,1,7212.59,US
T001597,2024-03-07 12:00:00,NAGOYA_01,C7040,P004,4,2944.72,KR
T001598,2024-03-07 13:00:00,TOKYO_01,C4560,P003,4,769.06,UK
T001599,2024-03-07 14:00:00,NAGOYA_01,C5758,P003,2,9342.27,JP
T001600,2024-03-07 15:00:00,TOKYO_01,C1626,P004,2,13851.7,JP
T001601,2024-03-07 16:00:00,NAGOYA_01,C6014,P005,1,2042.28,JP
T001602,2024-03-07 17:00:00,OSAKA_01,C2375,P003,2,3558.81,JP
T001603,2024-03-07 18:00:00,TOKYO_02,C2181,P002,3,5868.33,JP
T001604,2024-03-07 19:00:00,TOKYO_01,C6708,P003,1,12226.76,AU
T001605,2024-03-07 20:00:00,NAGOYA_01,C1490,P005,2,4404.27,JP
T001606,2024-03-07 21:00:00,OSAKA_01,C4729,P001,2,13289.79,US
T001607,2024-03-07 22:00:00,TOKYO_02,C6974,P003,1,1296.89,US
T001608,2024-03-07 23:00:00,TOKYO_01,C4534,P004,3,14143.87,JP
T001609,2024-03-08 00:00:00,TOKYO_02,C4296,P004,1,8630.83,JP
T001610,2024-03-08 01:00:00,OSAKA_01,C2940,P004,2,10052.28,UK
T001611,2024-03-08 02:00:00,TOKYO_01,C6014,P001,2,5831.5,JP
T001612,2024-03-08 03:00:00,TOKYO_02,C2882,P005,1,11838.92,JP
T001613,2024-03-08 04:00:00,NAGOYA_01,C5908,P002,3,2915.21,JP
T001614,2024-03-08 05:00:00,TOKYO_01,C3987,P005,3,1209.22,JP
T001615,2024-03-08 06:00:00,TOKYO_02,C6585,P001,4,6235.0,JP
T001616,2024-03-08 07:00:00,OSAKA_01,C4159,P004,3,12878.59,IN
T001617,2024-03-08 08:00:00,OSAKA_01,C5530,P005,1,11446.44,JP
T001618,2024-03-08 09:00:00,TOKYO_01,C1681,P002,3,7998.76,JP
T001619,2024-03-08 10:00:00,TOKYO_02,C6254,P004,3,8796.0,JP
T001620,2024-03-08 11:00:00,TOKYO_01,C2073,P002,4,2383.45,IN
T001621,2024-03-08 12:00:00,TOKYO_01,C3387,P003,3,12689.88,JP
T001622,2024-03-08 13:00:00,TOKYO_02,C3693,P002,4,11910.92,JP
T001623,2024-03-08 14:00:00,TOKYO_02,C5340,P004,4,10018.82,AU
T001624,2024-03-08 15:00:00,NAGOYA_01,C3156,P003,3,7259.77,JP
T001625,2024-03-08 16:00:00,TOKYO_02,C8966,P004,2,14484.66,JP
T001626,2024-03-08 17:00:00,OSAKA_01,C3580,P004,1,13245.96,JP
T001627,2024-03-08 18:00:00,TOKYO_01,C8257,P003,1,9844.24,IN
T001628,2024-03-08 19:00:00,TOKYO_01,C3159,P002,3,5891.11,KR
T001629,2024-03-08 20:00:00,OSAKA_01,C7772,P001,1,9461.32,JP
T001630,2024-03-08 21:00:00,TOKYO_02,C2627,P001,1,8843.89,JP
T001631,2024-03-08 22:00:00,OSAKA_01,C9219,P001,4,6216.51,JP
T001632,2024-03-08 23:00:00,OSAKA_01,C8080,P001,2,4946.77,IN
T001633,2024-03-09 00:00:00,NAGOYA_01,C2985,P005,1,6401.66,AU
T001634,2024-03-09 01:00:00,OSAKA_01,C9488,P001,2,8821.72,IN
T001635,2024-03-09 02:00:00,TOKYO_01,C3181,P003,1,6707.96,US
T001636,2024-03-09 03:00:00,OSAKA_01,C3296,P001,2,4321.83,UK
T001637,2024-03-09 04:00:00,TOKYO_01,C8164,P004,2,11533.97,UK
T001638,2024-03-09 05:00:00,TOKYO_01,C3597,P001,1,8206.28,IN
T001639,2024-03-09 06:00:00,TOKYO_01,C1901,P002,4,1481.29,JP
T001640,2024-03-09 07:00:00,TOKYO_02,C7060,P003,2,5840.59,JP
T001641,2024-03-09 08:00:00,NAGOYA_01,C2677,P003,2,13331.25,JP
T001642,2024-03-09 09:00:00,TOKYO_01,C3881,P005,1,11450.93,JP
T001643,2024-03-09 10:00:00,TOKYO_01,C6622,P004,2,5187.08,AU
T001644,2024-03-09 11:00:00,TOKYO_02,C9052,P003,2,14103.66,JP
T001645,2024-03-09 12:00:00,TOKYO_01,C2378,P002,4,1610.74,US
T001646,2024-03-09 13:00:00,OSAKA_01,C2248,P001,2,14437.9,JP
T001647,2024-03-09 14:00:00,OSAKA_01,C6650,P003,4,4062.72,AU
T001648,2024-03-09 15:00:00,NAGOYA_01,C7079,P002,2,631.87,JP
T001649,2024-03-09 16:00:00,TOKYO_01,C8036,P001,2,6790.22,JP
T001650,2024-03-09 17:00:00,TOKYO_02,C7487,P005,4,5705.07,JP
T001651,2024-03-09 18:00:00,OSAKA_01,C2058,P003,4,8316.79,UK
T001652,2024-03-09 19:00:00,TOKYO_02,C3048,P003,3,12053.21,JP
T001653,2024-03-09 20:00:00,TOKYO_02,C7115,P002,2,12715.25,JP
T001654,2024-03-09 21:00:00,OSAKA_01,C5248,P004,4,6317.83,JP
T001655,2024-03-09 22:00:00,TOKYO_02,C3476,P005,2,6732.76,US
T001656,2024-03-09 23:00:00,OSAKA_01,C5603,P004,2,2648.58,JP
T001657,2024-03-10 00:00:00,TOKYO_02,C4553,P003,2,1189.44,KR
T001658,2024-03-10 01:00:00,OSAKA_01,C1220,P004,1,9797.62,JP
T001659,2024-03-10 02:00:00,TOKYO_01,C5818,P001,3,1434.35,JP
T001660,2024-03-10 03:00:00,NAGOYA_01,C8192,P005,1,11140.54,US
T001661,2024-03-10 04:00:00,OSAKA_01,C5623,P004,3,8316.81,JP
T001662,2024-03-10 05:00:00,OSAKA_01,C8349,P001,2,3379.45,IN
T001663,2024-03-10 06:00:00,NAGOYA_01,C6618,P002,2,8323.08,JP
T001664,2024-03-10 07:00:00,OSAKA_01,C8209,P004,4,3153.47,KR
T001665,2024-03-10 08:00:00,OSAKA_01,C5576,P005,3,6861.69,AU
T001666,2024-03-10 09:00:00,TOKYO_02,C2871,P001,3,12093.62,IN
T001667,2024-03-10 10:00:00,NAGOYA_01,C8915,P004,1,7197.83,JP
T001668,2024-03-10 11:00:00,TOKYO_01,C2462,P002,3,2656.14,JP
T001669,2024-03-10 12:00:00,OSAKA_01,C6521,P004,2,10995.52,US
T001670,2024-03-10 13:00:00,NAGOYA_01,C9536,P001,4,3208.14,US
T001671,2024-03-10 14:00:00,TOKYO_02,C9236,P004,1,11208.97,JP
T001672,2024-03-10 15:00:00,TOKYO_01,C8813,P005,4,7450.61,JP
T001673,2024-03-10 16:00:00,NAGOYA_01,C3068,P003,3,7079.26,JP
T001674,2024-03-10 17:00:00,TOKYO_01,C6753,P001,3,12845.81,AU
T001675,2024-03-10 18:00:00,TOKYO_01,C8237,P001,1,10774.75,JP
T001676,2024-03-10 19:00:00,TOKYO_01,C8016,P001,3,977.21,JP
T001677,2024-03-10 20:00:00,OSAKA_01,C7191,P001,4,4794.53,JP
T001678,2024-03-10 21:00:00,OSAKA_01,C2514,P004,2,13128.35,JP
T001679,2024-03-10 22:00:00,TOKYO_02,C3598,P005,1,765.73,JP
T001680,2024-03-10 23:00:00,TOKYO_02,C2001,P002,3,8406.17,KR
T001681,2024-03-11 00:00:00,NAGOYA_01,C2033,P005,4,11053.47,JP
T001682,2024-03-11 01:00:00,TOKYO_02,C7899,P001,2,9516.91,UK
T001683,2024-03-11 02:00:00,TOKYO_01,C9465,P004,3,11527.72,JP
T001684,2024-03-11 03:00:00,TOKYO_01,C6051,P004,1,11022.53,JP
T001685,2024-03-11 04:00:00,OSAKA_01,C5476,P001,3,10534.45,JP
T001686,2024-03-11 05:00:00,TOKYO_01,C1478,P004,3,12412.33,AU
T001687,2024-03-11 06:00:00,NAGOYA_01,C1515,P001,3,9862.51,US
T001688,2024-03-11 07:00:00,TOKYO_01,C2191,P005,2,6335.07,JP
T001689,2024-03-11 08:00:00,TOKYO_01,C7297,P003,2,7342.68,JP
T001690,2024-03-11 09:00:00,NAGOYA_01,C1271,P004,3,10892.51,UK
T001691,2024-03-11 10:00:00,TOKYO_02,C9334,P001,3,13206.44,KR
T001692,2024-03-11 11:00:00,TOKYO_02,C8778,P001,1,4447.17,JP
T001693,2024-03-11 12:00:00,NAGOYA_01,C7008,P004,3,5460.11,AU
T001694,2024-03-11 13:00:00,OSAKA_01,C8987,P002,4,13995.72,JP
T001695,2024-03-11 14:00:00,TOKYO_01,C4332,P001,4,8888.42,JP
T001696,2024-03-11 15:00:00,NAGOYA_01,C1787,P004,1,3094.95,JP
T001697,2024-03-11 16:00:00,TOKYO_01,C7222,P001,2,10123.58,JP
T001698,2024-03-11 17:00:00,OSAKA_01,C1622,P002,3,14866.05,IN
T001699,2024-03-11 18:00:00,TOKYO_01,C4841,P003,1,12440.08,JP
T001700,2024-03-11 19:00:00,NAGOYA_01,C4676,P002,2,11313.25,AU
T001701,2024-03-11 20:00:00,TOKYO_01,C3572,P005,1,3516.68,UK
T001702,2024-03-11 21:00:00,TOKYO_02,C7915,P004,2,13204.03,JP
T001703,2024-03-11 22:00:00,OSAKA_01,C6033,P002,3,8123.94,JP
T001704,2024-03-11 23:00:00,OSAKA_01,C8788,P003,1,13394.71,IN
T001705,2024-03-12 00:00:00,OSAKA_01,C6214,P001,3,5282.5,JP
T001706,2024-03-12 01:00:00,NAGOYA_01,C5712,P004,1,1399.74,JP
T001707,2024-03-12 02:00:00,OSAKA_01,C1066,P002,2,7401.65,JP
T001708,2024-03-12 03:00:00,TOKYO_02,C8533,P003,1,4412.65,JP
T001709,2024-03-12 04:00:00,NAGOYA_01,C5616,P002,4,10870.82,UK
T001710,2024-03-12 05:00:00,TOKYO_02,C2140,P005,4,14378.05,AU
T001711,2024-03-12 06:00:00,TOKYO_01,C6730,P004,1,10519.13,JP
T001712,2024-03-12 07:00:00,TOKYO_01,C8465,P001,4,13360.54,JP
T001713,2024-03-12 08:00:00,TOKYO_01,C5471,P003,3,7068.85,KR
T001714,2024-03-12 09:00:00,TOKYO_01,C4339,P002,4,11688.79,JP
T001715,2024-03-12 10:00:00,TOKYO_02,C1548,P004,4,12724.13,JP
T001716,2024-03-12 11:00:00,NAGOYA_01,C8675,P002,3,10807.7,KR
T001717,2024-03-12 12:00:00,NAGOYA_01,C9264,P004,3,7862.77,KR
T001718,2024-03-12 13:00:00,OSAKA_01,C1198,P005,2,9575.06,JP
T001719,2024-03-12 14:00:00,TOKYO_02,C1571,P002,3,10657.35,JP
T001720,2024-03-12 15:00:00,TOKYO_01,C1790,P005,1,4169.72,JP
T001721,2024-03-12 16:00:00,TOKYO_02,C2174,P003,4,12238.9,JP
T001722,2024-03-12 17:00:00,OSAKA_01,C1178,P005,2,14279.71,US
T001723,2024-03-12 18:00:00,OSAKA_01,C3244,P004,3,7245.97,JP
T001724,2024-03-12 19:00:00,TOKYO_02,C5086,P003,4,10665.47,JP
T001725,2024-03-12 20:00:00,TOKYO_02,C1734,P002,1,11186.88,JP
T001726,2024-03-12 21:00:00,TOKYO_02,C7232,P002,1,10102.59,KR
T001727,2024-03-12 22:00:00,NAGOYA_01,C1798,P004,2,8433.17,JP
T001728,2024-03-12 23:00:00,TOKYO_01,C8601,P001,1,13283.9,JP
T001729,2024-03-13 00:00:00,TOKYO_02,C9979,P001,4,7009.44,KR
T001730,2024-03-13 01:00:00,TOKYO_02,C3795,P002,3,1385.99,JP
T001731,2024-03-13 02:00:00,TOKYO_02,C5588,P004,1,12746.07,JP
T001732,2024-03-13 03:00:00,OSAKA_01,C8297,P001,3,10272.73,JP
T001733,2024-03-13 04:00:00,OSAKA_01,C4084,P005,4,12814.25,JP
T001734,2024-03-13 05:00:00,NAGOYA_01,C1731,P002,4,2508.94,JP
T001735,2024-03-13 06:00:00,TOKYO_01,C2129,P005,3,945.92,JP
T001736,2024-03-13 07:00:00,NAGOYA_01,C2605,P004,4,14048.43,JP
T001737,2024-03-13 08:00:00,TOKYO_01,C3933,P005,2,2642.06,JP
T001738,2024-03-13 09:00:00,OSAKA_01,C9516,P001,1,12239.96,JP
T001739,2024-03-13 10:00:00,OSAKA_01,C6074,P001,2,12436.54,JP
T001740,2024-03-13 11:00:00,OSAKA_01,C8099,P003,2,10776.23,JP
T001741,2024-03-13 12:00:00,NAGOYA_01,C2490,P002,2,2403.3,JP
T001742,2024-03-13 13:00:00,TOKYO_02,C1893,P004,3,10177.28,UK
T001743,2024-03-13 14:00:00,TOKYO_02,C2390,P002,3,13391.76,JP
T001744,2024-03-13 15:00:00,OSAKA_01,C4389,P005,4,6670.21,JP
T001745,2024-03-13 16:00:00,TOKYO_02,C5239,P004,3,6495.99,US
T001746,2024-03-13 17:00:00,TOKYO_02,C5479,P004,4,6921.45,JP
T001747,2024-03-13 18:00:00,NAGOYA_01,C3263,P001,3,1692.94,US
T001748,2024-03-13 19:00:00,TOKYO_01,C4432,P005,4,13434.37,US
T001749,2024-03-13 20:00:00,OSAKA_01,C3371,P001,1,13103.15,US
T001750,2024-03-13 21:00:00,OSAKA_01,C5312,P001,4,14969.69,US
T001751,2024-03-13 22:00:00,NAGOYA_01,C2515,P003,1,8985.16,JP
T001752,2024-03-13 23:00:00,NAGOYA_01,C7326,P001,4,11392.28,US
T001753,2024-03-14 00:00:00,TOKYO_02,C8088,P002,3,3438.74,JP
T001754,2024-03-14 01:00:00,OSAKA_01,C6586,P004,3,10179.17,JP
T001755,2024-03-14 02:00:00,TOKYO_01,C3917,P001,1,9921.13,UK
T001756,2024-03-14 03:00:00,NAGOYA_01,C6731,P002,2,13567.53,JP
T001757,2024-03-14 04:00:00,TOKYO_01,C8686,P005,2,12546.49,KR
T001758,2024-03-14 05:00:00,TOKYO_01,C2167,P004,4,14107.76,JP
T001759,2024-03-14 06:00:00,OSAKA_01,C9302,P005,3,13098.09,JP
T001760,2024-03-14 07:00:00,OSAKA_01,C6109,P002,2,13096.06,JP
T001761,2024-03-14 08:00:00,NAGOYA_01,C5327,P005,3,1423.99,AU
T001762,2024-03-14 09:00:00,OSAKA_01,C6810,P005,3,12766.45,JP
T001763,2024-03-14 10:00:00,OSAKA_01,C4655,P005,3,9308.44,JP
T001764,2024-03-14 11:00:00,OSAKA_01,C4793,P001,4,6016.44,JP
T001765,2024-03-14 12:00:00,TOKYO_01,C7738,P001,1,1319.46,US
T001766,2024-03-14 13:00:00,NAGOYA_01,C2577,P001,4,10326.27,JP
T001767,2024-03-14 14:00:00,TOKYO_02,C3220,P004,2,5258.93,IN
T001768,2024-03-14 15:00:00,TOKYO_01,C2030,P002,1,7282.76,JP
T001769,2024-03-14 16:00:00,OSAKA_01,C7691,P001,2,10385.06,JP
T001770,2024-03-14 17:00:00,TOKYO_01,C4992,P005,1,13720.73,JP
T001771,2024-03-14 18:00:00,OSAKA_01,C1913,P005,1,12468.84,KR
T001772,2024-03-14 19:00:00,OSAKA_01,C7358,P005,4,7033.66,JP
T001773,2024-03-14 20:00:00,TOKYO_01,C3181,P005,3,6122.86,JP
T001774,2024-03-14 21:00:00,NAGOYA_01,C4197,P003,3,3976.81,IN
T001775,2024-03-14 22:00:00,OSAKA_01,C7040,P004,1,5900.19,JP
T001776,2024-03-14 23:00:00,NAGOYA_01,C2462,P002,4,2110.17,US
T001777,2024-03-15 00:00:00,TOKYO_02,C8037,P002,2,14581.03,JP
T001778,2024-03-15 01:00:00,OSAKA_01,C5994,P001,2,8821.8,JP
T001779,2024-03-15 02:00:00,NAGOYA_01,C6308,P003,3,2353.18,JP
T001780,2024-03-15 03:00:00,NAGOYA_01,C7221,P002,3,5615.69,JP
T001781,2024-03-15 04:00:00,TOKYO_02,C8090,P004,2,8432.07,IN
T001782,2024-03-15 05:00:00,NAGOYA_01,C8769,P005,2,8226.84,IN
T001783,2024-03-15 06:00:00,NAGOYA_01,C1687,P001,4,1014.8,JP
T001784,2024-03-15 07:00:00,TOKYO_02,C5661,P004,2,14287.19,UK
T001785,2024-03-15 08:00:00,OSAKA_01,C2894,P002,4,4492.95,JP
T001786,2024-03-15 09:00:00,NAGOYA_01,C8389,P003,3,734.68,JP
T001787,2024-03-15 10:00:00,NAGOYA_01,C5922,P001,2,1608.44,AU
T001788,2024-03-15 11:00:00,NAGOYA_01,C7322,P002,3,8912.83,AU
T001789,2024-03-15 12:00:00,TOKYO_01,C4183,P001,1,2497.89,JP
T001790,2024-03-15 13:00:00,TOKYO_02,C4797,P002,1,1105.01,AU
T001791,2024-03-15 14:00:00,TOKYO_01,C6178,P005,1,6004.58,JP
T001792,2024-03-15 15:00:00,TOKYO_02,C4968,P003,2,9530.04,US
T001793,2024-03-15 16:00:00,OSAKA_01,C3716,P005,3,2121.68,IN
T001794,2024-03-15 17:00:00,OSAKA_01,C1190,P002,2,5043.25,AU
T001795,2024-03-15 18:00:00,NAGOYA_01,C2335,P004,3,6557.53,JP
T001796,2024-03-15 19:00:00,TOKYO_02,C9181,P005,4,2812.17,AU
T001797,2024-03-15 20:00:00,OSAKA_01,C1378,P004,2,7838.07,US
T001798,2024-03-15 21:00:00,TOKYO_02,C4829,P002,1,1735.6,JP
T001799,2024-03-15 22:00:00,OSAKA_01,C7380,P003,4,1174.52,JP
T001800,2024-03-15 23:00:00,TOKYO_01,C1615,P004,3,8037.61,KR
T001801,2024-03-16 00:00:00,OSAKA_01,C3330,P002,2,4094.51,JP
T001802,2024-03-16 01:00:00,TOKYO_01,C2754,P004,3,1882.92,JP
T001803,2024-03-16 02:00:00,OSAKA_01,C1463,P005,3,6646.73,JP
T001804,2024-03-16 03:00:00,NAGOYA_01,C5267,P002,2,13769.54,AU
T001805,2024-03-16 04:00:00,TOKYO_01,C4158,P005,2,11000.79,UK
T001806,2024-03-16 05:00:00,OSAKA_01,C4624,P001,3,12326.43,AU
T001807,2024-03-16 06:00:00,NAGOYA_01,C5938,P002,3,13142.75,JP
T001808,2024-03-16 07:00:00,TOKYO_01,C6417,P004,4,14603.1,AU
T001809,2024-03-16 08:00:00,NAGOYA_01,C7004,P001,1,11567.08,AU
T001810,2024-03-16 09:00:00,TOKYO_02,C9881,P005,3,9321.91,AU
T001811,2024-03-16 10:00:00,TOKYO_02,C6603,P005,1,5798.68,JP
T001812,2024-03-16 11:00:00,TOKYO_01,C3212,P004,4,3133.83,AU
T001813,2024-03-16 12:00:00,OSAKA_01,C7120,P001,1,10456.57,JP
T001814,2024-03-16 13:00:00,TOKYO_01,C6818,P003,1,14926.77,JP
T001815,2024-03-16 14:00:00,NAGOYA_01,C1382,P004,4,7276.7,JP
T001816,2024-03-16 15:00:00,OSAKA_01,C3256,P005,3,10993.35,KR
T001817,2024-03-16 16:00:00,TOKYO_02,C2412,P002,1,7678.84,JP
T001818,2024-03-16 17:00:00,OSAKA_01,C7146,P001,3,6763.03,KR
T001819,2024-03-16 18:00:00,TOKYO_02,C1371,P003,3,6449.43,JP
